# LTER Weather Station - Daily Precip and Air Temp
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/7
# The newest version of the data https://lter.kbs.msu.edu/datatables/7.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/5.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# date		date of observation
# precipitation	millimeter	liquid-equivalent depth of precipitation for the date
# flag_precip		first letter only, representing:  Good, Questionable, Missing, Estimated, or Trace
# air_temp_mean	celsius	mean air temperature, average of all hourly means
# flag_air_temp_mean		first letter only, representing:  Good, Questionable, Missing, or Estimated
# air_temp_max	celsius	maximum air temperature, highest of all hourly maxima
# flag_air_temp_max		first letter only, representing:  Good, Questionable, Missing, or Estimated
# air_temp_min	celsius	minimum air temperature, lowest of all hourly minima
# flag_air_temp_min		first letter only, representing:  Good, Questionable, Missing, or Estimated
# year		year in which the date occurs
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
date,precipitation,flag_precip,air_temp_mean,flag_air_temp_mean,air_temp_max,flag_air_temp_max,air_temp_min,flag_air_temp_min,year
#,millimeter,,celsius,,celsius,,celsius,,
2004-02-26,0,,-3.09,,2.35,,-6.45,,2004
2004-02-25,0,,-2.99,,3.96,,-10.38,,2004
2004-02-24,0,,-1.91,,1.03,,-7.74,,2004
2004-02-23,0,,0.73,,3.40,,-0.80,,2004
2004-02-22,0,,1.84,,10.31,,-2.06,,2004
2004-02-21,0.8763,,-0.44,,1.43,,-2.08,,2004
2004-02-20,4.8133,,3.45,,6.35,,-0.47,,2004
2004-02-19,0,,3.29,,11.28,,-3.10,,2004
2004-02-18,0,,-1.73,,3.81,,-6.99,,2004
2004-02-17,0,,-4.69,,4.55,,-10.69,,2004
2004-02-16,0,,-11.28,,-1.64,,-22.38,,2004
2004-02-15,0,,-12.14,,-4.52,,-18.00,,2004
2004-02-14,0,,-2.97,,2.13,,-9.68,,2004
2004-02-13,0,,-4.45,,-2.69,,-6.75,,2004
2004-02-12,0,,-3.53,,-0.72,,-6.07,,2004
2004-02-11,0,,-4.90,,-0.14,,-10.62,,2004
2004-02-10,0,,-4.27,,-1.25,,-7.90,,2004
2004-02-09,0,,-2.42,,0.70,,-7.77,,2004
2004-02-08,0,,-9.55,,-1.61,,-19.17,,2004
2004-02-07,0,,-5.32,,-1.38,,-11.07,,2004
2004-02-06,2.54,,-2.61,,-0.16,,-5.71,,2004
2004-02-05,0,,-6.32,,-2.86,,-13.26,,2004
2004-02-04,0,,-6.86,,-1.31,,-13.92,,2004
2004-02-03,2.159,,-1.00,,1.38,,-6.20,,2004
2004-02-02,2.54,,-4.10,,1.01,,-9.68,,2004
2004-02-01,0,,-9.47,,-2.76,,-18.31,,2004
2004-01-31,0,,-11.07,,-6.96,,-16.59,,2004
2004-01-30,0,,-12.50,,-9.11,,-16.65,,2004
2004-01-29,0,,-12.34,,-7.78,,-14.37,,2004
2004-01-28,0,,-7.57,,-4.57,,-12.33,,2004
2004-01-27,5.3213,,-7.57,,-4.90,,-9.70,,2004
2004-01-26,0,,-9.38,,-7.30,,-11.06,,2004
2004-01-25,0,,-13.81,,-8.54,,-21.45,,2004
2004-01-24,0,,-12.32,,-0.14,,-18.25,,2004
2004-01-23,1.7653,,-13.28,,-10.87,,-18.79,,2004
2004-01-22,0.508,,-13.17,,-1.49,,-17.26,,2004
2004-01-21,0,,-6.33,,1.22,,-12.34,,2004
2004-01-20,0,,-10.01,,-1.71,,-13.57,,2004
2004-01-19,0,,-9.04,,-4.87,,-12.48,,2004
2004-01-18,0,,-6.83,,-0.42,,-9.75,,2004
2004-01-17,0.8763,,-5.15,,0.27,,-8.99,,2004
2004-01-16,0,,-10.76,,-8.05,,-14.15,,2004
2004-01-15,0,,-10.70,,-3.27,,-13.59,,2004
2004-01-14,1.27,,-6.08,,-0.27,,-11.21,,2004
2004-01-13,0,,-3.95,,1.36,,-12.26,,2004
2004-01-12,0,,0.22,,2.48,,-1.43,,2004
2004-01-11,0,,-1.34,,3.38,,-6.60,,2004
2004-01-10,0,,-10.45,,-5.77,,-15.85,,2004
2004-01-09,0,,-11.25,,-6.02,,-15.94,,2004
2004-01-08,0,,-7.42,,-4.55,,-11.23,,2004
2004-01-07,0,,-9.00,,-6.61,,-11.20,,2004
2004-01-06,0.635,,-11.91,,-8.12,,-14.12,,2004
2004-01-05,0,,-5.01,,-2.48,,-8.56,,2004
2004-01-04,2.794,,-2.55,,0.32,,-5.30,,2004
2004-01-03,0,,6.67,,15.92,,-0.41,,2004
2004-01-02,0,,9.32,,14.89,,3.07,,2004
2004-01-01,0,,-0.82,,6.11,,-6.46,,2004
2003-12-31,0,,2.14,,6.42,,-4.78,,2003
2003-12-30,0.635,,-0.20,,2.44,,-2.58,,2003
2003-12-29,2.54,,4.82,,8.02,,0.94,,2003
2003-12-28,4.445,,6.26,,8.97,,2.97,,2003
2003-12-27,0,,1.21,,8.54,,-5.60,,2003
2003-12-26,0,,-2.26,,7.62,,-10.67,,2003
2003-12-25,0,,-1.96,,-0.75,,-3.11,,2003
2003-12-24,0,,-1.74,,0.21,,-3.04,,2003
2003-12-23,5.08,,1.73,,4.07,,-0.62,,2003
2003-12-22,0,,4.35,,6.99,,2.70,,2003
2003-12-21,0,,1.06,,7.09,,-5.45,,2003
2003-12-20,0,,-4.70,,-0.65,,-9.10,,2003
2003-12-19,0,,-3.01,,-1.32,,-5.03,,2003
2003-12-18,0,,-2.56,,-0.59,,-4.59,,2003
2003-12-17,1.1303,,-2.47,,-1.27,,-3.84,,2003
2003-12-16,4.8133,,1.64,,5.14,,-1.51,,2003
2003-12-15,0,,-2.08,,-0.15,,-3.93,,2003
2003-12-14,0,,-3.15,,-0.58,,-4.61,,2003
2003-12-13,0,,-7.32,,-2.24,,-14.45,,2003
2003-12-12,0,,-6.08,,-2.51,,-11.86,,2003
2003-12-11,0,,-2.57,,1.67,,-6.10,,2003
2003-12-10,11.6713,,7.25,,9.36,,1.27,,2003
2003-12-09,3.175,,2.65,,5.64,,0.72,,2003
2003-12-08,0,,0.53,,3.83,,-3.29,,2003
2003-12-07,0,,-3.97,,1.68,,-9.26,,2003
2003-12-06,0,,-1.81,,2.09,,-6.03,,2003
2003-12-05,0,E,1.25,,3.77,,-0.85,,2003
2003-12-04,0,E,0.33,,4.54,,-4.30,,2003
2003-12-03,0.8,E,-2.43,,3.62,,-7.02,,2003
2003-12-02,5.6,E,-1.74,,2.87,,-5.77,,2003
2003-12-01,6.6,E,1.87,,5.66,,-1.67,,2003
2003-11-30,1,E,5.08,,10.07,,0.60,,2003
2003-11-29,0,,-0.23,,1.64,,-2.51,,2003
2003-11-28,2.2733,,0.85,,2.82,,-0.90,,2003
2003-11-27,0,,3.71,,6.75,,0.41,,2003
2003-11-26,0,,2.56,,8.21,,-0.67,,2003
2003-11-25,0,,-1.15,,2.47,,-4.82,,2003
2003-11-24,0,,-1.67,,7.93,,-5.89,,2003
2003-11-23,35.56,,14.73,,17.67,,7.66,,2003
2003-11-22,0,,7.07,,14.56,,3.12,,2003
2003-11-21,0,,9.11,,13.78,,4.42,,2003
2003-11-20,0,,8.81,,16.20,,-0.69,,2003
2003-11-19,28.9433,,7.92,,12.72,,3.41,,2003
2003-11-18,30.48,,12.89,,15.85,,8.24,,2003
2003-11-17,1.905,,8.18,,11.40,,5.87,,2003
2003-11-16,0,,5.38,,7.11,,3.73,,2003
2003-11-15,0,,3.45,,5.20,,2.18,,2003
2003-11-14,0,,3.04,,6.81,,-1.32,,2003
2003-11-13,0,,0.35,,2.33,,-1.19,,2003
2003-11-12,3.429,,9.14,,15.52,,1.87,,2003
2003-11-11,4.064,,10.24,,12.89,,5.27,,2003
2003-11-10,0,,2.50,,8.86,,-6.34,,2003
2003-11-09,0,,-2.55,,6.67,,-9.36,,2003
2003-11-08,0,,-3.13,,2.52,,-7.00,,2003
2003-11-07,0,,0.96,,5.90,,-3.85,,2003
2003-11-06,0,,3.84,,8.74,,-0.92,,2003
2003-11-05,9.906,,6.75,,15.65,,3.51,,2003
2003-11-04,2.6543,,14.40,,21.51,,6.31,,2003
2003-11-03,28.194,,7.80,,10.77,,5.36,,2003
2003-11-02,34.1503,,10.25,,13.68,,8.16,,2003
2003-11-01,0,,9.00,,10.61,,7.64,,2003
2003-10-31,0,,16.12,,21.14,,9.92,,2003
2003-10-30,0,,12.26,,21.44,,4.15,,2003
2003-10-29,0,,4.93,,7.24,,2.80,,2003
2003-10-28,7.366,,5.37,,8.43,,2.42,,2003
2003-10-27,0,,4.07,,5.69,,2.51,,2003
2003-10-26,0,,6.78,,9.44,,4.17,,2003
2003-10-25,10.16,,8.73,,11.85,,6.13,,2003
2003-10-24,0.381,,7.28,,15.23,,-1.42,,2003
2003-10-23,0,,4.47,,9.23,,-1.86,,2003
2003-10-22,0,,5.93,,10.35,,2.74,,2003
2003-10-21,0,,11.78,,19.46,,6.08,,2003
2003-10-20,0,,16.18,,26.83,,4.28,,2003
2003-10-19,0,,9.45,,18.58,,3.62,,2003
2003-10-18,0,,10.77,,17.72,,6.10,,2003
2003-10-17,0,,6.03,,12.40,,-2.15,,2003
2003-10-16,0,,7.33,,13.30,,1.03,,2003
2003-10-15,0,,9.81,,14.57,,5.50,,2003
2003-10-14,39.37,,9.37,,11.04,,7.68,,2003
2003-10-13,0,,11.83,,21.73,,2.99,,2003
2003-10-12,1.524,,13.11,,19.56,,4.74,,2003
2003-10-11,0,,18.64,,26.21,,11.67,,2003
2003-10-10,0,,16.47,,25.24,,8.14,,2003
2003-10-09,0,,15.37,,23.51,,9.28,,2003
2003-10-08,0,,17.53,,26.78,,10.79,,2003
2003-10-07,0,,12.53,,24.43,,0.02,,2003
2003-10-06,0,,6.74,,18.78,,-1.70,,2003
2003-10-05,0,,5.77,,13.78,,-1.92,,2003
2003-10-04,0,,6.68,,11.25,,1.74,,2003
2003-10-03,14.605,,6.10,,10.17,,1.29,,2003
2003-10-02,0,,4.47,,12.20,,-1.10,,2003
2003-10-01,0,,5.34,,10.21,,-1.66,,2003
2003-09-30,0,,8.46,,11.55,,4.72,,2003
2003-09-29,0,,7.47,,12.52,,2.78,,2003
2003-09-28,2.54,,9.16,,13.20,,6.47,,2003
2003-09-27,0,,12.41,,17.54,,7.83,,2003
2003-09-26,3.81,,11.62,,19.31,,3.24,,2003
2003-09-25,0,,9.98,,14.57,,4.45,,2003
2003-09-24,37.8333,,14.64,,18.54,,9.71,,2003
2003-09-23,8.89,,13.16,,18.16,,8.24,,2003
2003-09-22,33.655,,14.75,,19.45,,10.89,,2003
2003-09-21,0,,15.11,,24.03,,4.30,,2003
2003-09-20,0,,14.79,,23.18,,6.87,,2003
2003-09-19,0,,14.64,,19.45,,12.23,,2003
2003-09-18,0,,18.93,,27.58,,12.08,,2003
2003-09-17,0,,20.17,,28.76,,10.73,,2003
2003-09-16,0,,17.69,,28.07,,8.07,,2003
2003-09-15,2.54,,16.56,,22.59,,12.24,,2003
2003-09-14,5.3975,,19.02,,25.35,,14.76,,2003
2003-09-13,0,,22.60,,29.81,,17.65,,2003
2003-09-12,0,,20.68,,27.51,,13.25,,2003
2003-09-11,0,,20.93,,28.61,,15.13,,2003
2003-09-10,0,,19.30,,28.73,,11.47,,2003
2003-09-09,0,,20.04,,27.33,,13.31,,2003
2003-09-08,0,,20.53,,29.69,,12.10,,2003
2003-09-07,0,,20.43,,29.71,,13.22,,2003
2003-09-06,0,,16.45,,27.55,,5.97,,2003
2003-09-05,0,,14.24,,24.66,,5.55,,2003
2003-09-04,0,,15.44,,18.91,,11.07,,2003
2003-09-03,0,,18.26,,25.50,,10.53,,2003
2003-09-02,0,,18.08,,25.22,,12.98,,2003
2003-09-01,14.732,,14.75,,17.13,,12.96,,2003
2003-08-31,2.54,,16.17,,22.47,,11.21,,2003
2003-08-30,0,,16.01,,23.34,,10.94,,2003
2003-08-29,0,,22.91,,26.07,,15.68,,2003
2003-08-28,0,,21.11,,30.17,,11.03,,2003
2003-08-27,2.2733,,22.20,,28.73,,15.13,,2003
2003-08-26,0,,23.77,,31.07,,19.18,,2003
2003-08-25,19.05,,24.38,,32.32,,19.62,,2003
2003-08-24,0,,20.94,,28.91,,12.90,,2003
2003-08-23,0,,19.76,,27.10,,12.49,,2003
2003-08-22,0,,22.19,,27.71,,16.38,,2003
2003-08-21,3.048,,26.36,,35.32,,19.80,,2003
2003-08-20,0,,22.16,,31.23,,12.27,,2003
2003-08-19,0,,20.16,,28.66,,10.81,,2003
2003-08-18,0,,19.47,,28.40,,11.02,,2003
2003-08-17,0,,20.42,,27.57,,13.99,,2003
2003-08-16,0,,24.26,,30.68,,19.17,,2003
2003-08-15,2.2733,,24.51,,30.54,,19.46,,2003
2003-08-14,0,,24.02,,32.12,,15.89,,2003
2003-08-13,0,,22.24,,29.91,,15.59,,2003
2003-08-12,0,,20.62,,25.61,,17.66,,2003
2003-08-11,6.35,,19.65,,28.16,,14.64,,2003
2003-08-10,0,,21.45,,28.79,,14.91,,2003
2003-08-09,0,,19.99,,25.39,,16.29,,2003
2003-08-08,11.43,,20.39,,28.11,,17.69,,2003
2003-08-07,21.844,,21.43,,28.21,,15.99,,2003
2003-08-06,0,,22.03,,29.01,,16.44,,2003
2003-08-05,0,,20.28,,26.89,,15.24,,2003
2003-08-04,0,,19.63,,26.23,,15.03,,2003
2003-08-03,2.9083,,20.12,,26.73,,16.75,,2003
2003-08-02,12.5603,,20.70,,29.87,,14.71,,2003
2003-08-01,9.525,,20.00,,27.03,,14.84,,2003
2003-07-31,0,,22.06,,30.81,,12.39,,2003
2003-07-30,0,,20.91,,29.55,,12.21,,2003
2003-07-29,0,,20.95,,30.60,,11.93,,2003
2003-07-28,0,,20.15,,27.98,,14.26,,2003
2003-07-27,0,,24.48,,30.50,,17.45,,2003
2003-07-26,0,,22.96,,27.27,,17.35,,2003
2003-07-25,0,,19.91,,28.88,,9.03,,2003
2003-07-24,0,,19.70,,27.79,,11.34,,2003
2003-07-23,0,,19.29,,26.06,,13.73,,2003
2003-07-22,2.54,,18.57,,25.10,,15.09,,2003
2003-07-21,3.81,,20.42,,26.25,,17.27,,2003
2003-07-20,3.175,,21.02,,27.30,,12.95,,2003
2003-07-19,0,,19.31,,28.05,,10.07,,2003
2003-07-18,0,,19.90,,25.96,,12.71,,2003
2003-07-17,0,,21.75,,28.68,,13.49,,2003
2003-07-16,0,,19.90,,26.31,,14.00,,2003
2003-07-15,1.7653,,21.84,,27.20,,17.92,,2003
2003-07-14,0,,21.28,,28.41,,12.33,,2003
2003-07-13,0,,20.50,,29.88,,10.87,,2003
2003-07-12,0,,18.82,,24.74,,13.80,,2003
2003-07-11,2.6543,,17.00,,20.69,,15.07,,2003
2003-07-10,5.715,,21.77,,26.64,,18.27,,2003
2003-07-09,0,,20.70,,26.76,,16.99,,2003
2003-07-08,11.176,,22.11,,26.79,,18.18,,2003
2003-07-07,10.16,,22.68,,28.70,,18.68,,2003
2003-07-06,6.096,,22.23,,30.63,,15.80,,2003
2003-07-05,3.2893,,22.39,,27.59,,17.73,,2003
2003-07-04,3.175,,25.94,,31.76,,19.79,,2003
2003-07-03,0,,24.73,,33.76,,14.39,,2003
2003-07-02,0,,22.72,,31.79,,13.96,,2003
2003-07-01,0,,22.16,,30.36,,12.26,,2003
2003-06-30,0,,20.66,,29.23,,12.04,,2003
2003-06-29,0,,20.27,,25.42,,13.96,,2003
2003-06-28,1.905,,19.42,,23.78,,14.63,,2003
2003-06-27,0,,19.80,,26.20,,12.79,,2003
2003-06-26,11.9253,,21.02,,25.14,,15.72,,2003
2003-06-25,0,,26.21,,33.60,,17.52,,2003
2003-06-24,0,,24.70,,33.02,,14.94,,2003
2003-06-23,0,,22.70,,32.22,,11.37,,2003
2003-06-22,0,,20.64,,30.31,,9.92,,2003
2003-06-21,0,,19.80,,28.87,,8.97,,2003
2003-06-20,0,,16.96,,25.47,,7.11,,2003
2003-06-19,0,,18.27,,23.16,,11.41,,2003
2003-06-18,6.985,,21.72,,30.06,,12.80,,2003
2003-06-17,0,,19.98,,28.35,,15.04,,2003
2003-06-16,0,,20.01,,28.96,,10.94,,2003
2003-06-15,0,,21.18,,27.82,,13.88,,2003
2003-06-14,0,,20.45,,27.57,,12.46,,2003
2003-06-13,0,,18.21,,23.77,,13.53,,2003
2003-06-12,8.89,,15.61,,18.15,,13.75,,2003
2003-06-11,0,,19.93,,26.03,,16.01,,2003
2003-06-10,0.635,,17.60,,22.48,,10.33,,2003
2003-06-09,0,,16.14,,22.11,,11.83,,2003
2003-06-08,3.175,,15.40,,22.22,,11.40,,2003
2003-06-07,0,,18.07,,25.23,,12.01,,2003
2003-06-06,0,,15.79,,24.55,,6.13,,2003
2003-06-05,0,,14.14,,21.80,,8.96,,2003
2003-06-04,0,,11.25,,14.60,,9.35,,2003
2003-06-03,0,,15.03,,18.03,,11.40,,2003
2003-06-02,0,,13.98,,22.56,,2.96,,2003
2003-06-01,0,,11.48,,20.91,,3.05,,2003
2003-05-31,8.89,,12.25,,16.61,,6.46,,2003
2003-05-30,1.016,,13.61,,19.87,,5.62,,2003
2003-05-29,0,,15.20,,22.59,,9.86,,2003
2003-05-28,0,,16.17,,24.07,,5.36,,2003
2003-05-27,0,,15.27,,24.17,,5.98,,2003
2003-05-26,0,,13.99,,20.87,,6.60,,2003
2003-05-25,0,,12.41,,18.66,,7.94,,2003
2003-05-24,1.1303,,9.92,,14.34,,5.31,,2003
2003-05-23,0.508,,10.00,,16.72,,4.65,,2003
2003-05-22,0,,11.19,,21.57,,1.20,,2003
2003-05-21,0,,9.74,,16.71,,2.45,,2003
2003-05-20,4.445,,13.93,,18.92,,7.18,,2003
2003-05-19,0,,18.69,,24.47,,14.53,,2003
2003-05-18,0,,16.68,,24.22,,9.59,,2003
2003-05-17,0,,15.65,,23.39,,11.37,,2003
2003-05-16,0,,13.87,,19.54,,9.49,,2003
2003-05-15,6.731,,10.22,,12.60,,9.21,,2003
2003-05-14,1.7653,,12.25,,20.93,,2.11,,2003
2003-05-13,0,,11.60,Q,18.53,,7.72,,2003
2003-05-12,2.9083,,,M,10.55,G,,M,2003
2003-05-11,26.924,,11.94,,20.59,,6.22,,2003
2003-05-10,4.064,,19.88,,24.70,,15.54,,2003
2003-05-09,14.4653,,16.45,,24.25,,9.01,,2003
2003-05-08,0,,12.70,,16.00,,10.01,,2003
2003-05-07,2.159,,10.84,,15.00,,7.33,,2003
2003-05-06,0.635,,13.55,,18.58,,8.06,,2003
2003-05-05,17.272,,15.02,,23.75,,8.94,,2003
2003-05-04,0,,11.46,,17.54,,2.92,,2003
2003-05-03,0,,9.15,,19.01,,0.64,,2003
2003-05-02,0,,10.23,,15.48,,4.36,,2003
2003-05-01,44.45,,14.61,,20.60,,10.33,,2003
2003-04-30,11.43,,12.31,,16.44,,8.98,,2003
2003-04-29,0,,13.38,,20.95,,5.53,,2003
2003-04-28,0,,17.23,,23.53,,9.29,,2003
2003-04-27,0,,12.82,,22.40,,-0.63,,2003
2003-04-26,0,,8.66,,18.61,,0.89,,2003
2003-04-25,0,,11.69,,19.11,,3.22,,2003
2003-04-24,0,,9.88,,18.64,,-1.85,,2003
2003-04-23,0,,6.28,,16.86,,-2.11,,2003
2003-04-22,0,,4.36,,10.89,,1.04,,2003
2003-04-21,0,,8.04,,11.05,,3.48,,2003
2003-04-20,1.6383,,17.11,,21.21,,10.55,,2003
2003-04-19,0,,16.96,,24.54,,7.63,,2003
2003-04-18,0,,7.56,,13.72,,3.39,,2003
2003-04-17,3.175,,4.81,,8.82,,0.80,,2003
2003-04-16,0,,10.10,,20.15,,2.10,,2003
2003-04-15,0,,21.73,,28.10,,14.46,,2003
2003-04-14,0,,16.06,,25.25,,5.26,,2003
2003-04-13,0,,9.01,,17.16,,0.53,,2003
2003-04-12,0,,8.50,,15.14,,2.01,,2003
2003-04-11,0,,10.26,,20.13,,-1.21,,2003
2003-04-10,0,,6.66,,18.19,,-3.13,,2003
2003-04-09,0,,1.26,,9.43,,-6.50,,2003
2003-04-08,0,,-2.24,,-0.06,,-4.49,,2003
2003-04-07,0.8763,,-2.31,,-1.01,,-4.01,,2003
2003-04-06,0,,-1.44,,4.27,,-5.89,,2003
2003-04-05,0.635,,-1.69,,0.46,,-4.12,,2003
2003-04-04,60.96,,1.22,,3.06,,0.01,,2003
2003-04-03,6.35,,4.39,,9.58,,2.26,,2003
2003-04-02,0,,10.08,,20.98,,3.67,,2003
2003-04-01,0.254,,12.44,,20.57,,4.28,,2003
2003-03-31,1.016,,2.64,,8.77,,-2.76,,2003
2003-03-30,0,,-0.85,,4.52,,-6.15,,2003
2003-03-29,0.381,,-0.31,,3.35,,-3.71,,2003
2003-03-28,4.064,,12.35,,19.61,,2.88,,2003
2003-03-27,0,,8.99,,18.15,,-0.65,,2003
2003-03-26,0,,5.54,,13.87,,-3.14,,2003
2003-03-25,1.6383,,9.09,,13.95,,3.84,,2003
2003-03-24,0,,12.84,,22.35,,2.55,,2003
2003-03-23,0,,6.52,,15.53,,1.45,,2003
2003-03-22,2.032,,2.83,,4.67,,1.44,,2003
2003-03-21,0.508,,6.00,,10.38,,2.86,,2003
2003-03-20,12.065,,9.75,,20.26,,4.02,,2003
2003-03-19,2.54,,5.52,,11.00,,0.61,,2003
2003-03-18,0,,4.52,,12.22,,0.44,,2003
2003-03-17,0,,13.27,,23.80,,2.49,,2003
2003-03-16,0,,10.88,,19.16,,3.08,,2003
2003-03-15,0,,7.77,,15.49,,-0.23,,2003
2003-03-14,0,,0.63,,8.55,,-7.22,,2003
2003-03-13,2.159,,-3.01,,1.10,,-6.53,,2003
2003-03-12,0.762,,3.29,,15.09,,-1.85,,2003
2003-03-11,0,,-2.94,,4.11,,-12.62,,2003
2003-03-10,0,,-10.64,,-6.01,,-13.75,,2003
2003-03-09,0,,-11.39,,-8.33,,-13.52,,2003
2003-03-08,2.6543,,-0.43,,5.68,,-12.76,,2003
2003-03-07,0,,-3.75,,1.46,,-10.07,,2003
2003-03-06,0,,-7.64,,2.13,,-12.05,,2003
2003-03-05,2.54,,-6.92,,-2.50,,-10.18,,2003
2003-03-04,3.81,,-2.09,,2.97,,-7.06,,2003
2003-03-03,0,,-13.97,,-6.66,,-20.81,,2003
2003-03-02,0,,-6.52,,-0.16,,-17.24,,2003
2003-03-01,0,,-2.20,,1.54,,-7.05,,2003
2003-02-28,0,,-3.35,,9.09,,-14.04,,2003
2003-02-27,0,,-7.11,,2.13,,-16.59,,2003
2003-02-26,0,,-9.47,,5.11,,-16.22,,2003
2003-02-25,0.381,,-11.16,,-1.97,,-19.09,,2003
2003-02-24,0.635,,-8.80,,-3.66,,-11.87,,2003
2003-02-23,0,,-7.02,,-1.91,,-10.72,,2003
2003-02-22,0,,-1.59,,2.21,,-6.04,,2003
2003-02-21,0.762,,1.84,,8.13,,-3.77,,2003
2003-02-20,0,,0.55,,7.63,,-6.30,,2003
2003-02-19,0,,-1.11,,1.56,,-5.25,,2003
2003-02-18,0,,-3.16,,-1.07,,-7.39,,2003
2003-02-17,0,,-6.67,,-1.61,,-11.89,,2003
2003-02-16,0,,-11.81,,-7.03,,-16.20,,2003
2003-02-15,0,,-9.08,,-5.86,,-14.01,,2003
2003-02-14,0,,-7.84,,4.06,,-17.54,,2003
2003-02-13,0,,-8.62,,-4.49,,-13.28,,2003
2003-02-12,0,,-10.09,,-7.93,,-12.30,,2003
2003-02-11,0,,-10.60,,-3.50,,-15.91,,2003
2003-02-10,0.508,,-7.80,,-2.52,,-14.78,,2003
2003-02-09,0,,-7.84,,-4.43,,-10.69,,2003
2003-02-08,0.381,,-8.45,,-4.04,,-14.24,,2003
2003-02-07,0.508,,-9.79,,-5.55,,-14.06,,2003
2003-02-06,0,,-5.35,,-1.28,,-9.78,,2003
2003-02-05,0,,-9.21,,-5.75,,-12.38,,2003
2003-02-04,0.254,,-4.67,,1.58,,-10.49,,2003
2003-02-03,10.6553,,1.88,,7.80,,-1.21,,2003
2003-02-02,1.016,,0.19,,2.41,,-1.06,,2003
2003-02-01,0.8763,,0.00,,0.90,,-1.04,,2003
2003-01-31,1.6383,,-1.44,,1.84,,-6.23,,2003
2003-01-30,0,,-7.70,,-1.83,,-17.03,,2003
2003-01-29,0,,-6.06,,3.24,,-16.42,,2003
2003-01-28,1.1303,,-5.39,,-1.37,,-9.87,,2003
2003-01-27,0,,-14.28,,-9.53,,-23.85,,2003
2003-01-26,0.762,,-12.09,,-4.65,,-23.36,,2003
2003-01-25,0.762,,-7.90,,-3.95,,-11.76,,2003
2003-01-24,0,,-9.94,,-8.19,,-12.06,,2003
2003-01-23,0,,-13.76,,-8.52,,-23.62,,2003
2003-01-22,0,,-12.75,,-7.54,,-18.31,,2003
2003-01-21,0,,-10.79,,-4.17,,-14.32,,2003
2003-01-20,0,,-10.24,,-7.11,,-14.24,,2003
2003-01-19,1.016,,-9.13,,-4.99,,-11.47,,2003
2003-01-18,0,,-11.52,,-9.32,,-15.29,,2003
2003-01-17,0,,-10.73,,-7.37,,-14.43,,2003
2003-01-16,0,,-8.83,,-2.39,,-14.85,,2003
2003-01-15,0,,-8.94,,-6.48,,-13.64,,2003
2003-01-14,0,,-7.86,,-1.25,,-9.74,,2003
2003-01-13,0.127,,-6.36,,-1.17,,-9.00,,2003
2003-01-12,0.254,,-6.12,,-4.08,,-8.04,,2003
2003-01-11,0.762,,-7.88,,-6.12,,-9.24,,2003
2003-01-10,0.762,,-6.38,,-4.27,,-8.52,,2003
2003-01-09,0.635,,2.01,,7.28,,-5.41,,2003
2003-01-08,0,,5.75,,8.93,,2.20,,2003
2003-01-07,0,,-1.67,,2.94,,-8.65,,2003
2003-01-06,5.08,E,-3.40,,-0.81,,-10.09,,2003
2003-01-05,22.86,E,-1.92,,-0.21,,-3.30,,2003
2003-01-04,0,E,-2.13,,1.47,,-3.90,,2003
2003-01-03,0,E,-4.60,,-1.35,,-7.66,,2003
2003-01-02,5.08,E,-4.81,,-3.47,,-6.93,,2003
2003-01-01,0,E,-3.79,,-2.28,,-5.22,,2003
2002-12-31,0,E,0.87,,7.71,,-4.09,,2002
2002-12-30,0,,5.47,,11.51,,-1.22,,2002
2002-12-29,0,,-0.20,,2.68,,-2.67,,2002
2002-12-28,0,,-1.36,,0.61,,-4.85,,2002
2002-12-27,0,,-7.13,,-3.80,,-9.75,,2002
2002-12-26,0,,-3.51,,-0.57,,-8.85,,2002
2002-12-25,3.9243,,-2.63,,-0.52,,-5.20,,2002
2002-12-24,0.254,,-3.71,,-2.17,,-5.28,,2002
2002-12-23,0,,-1.75,,-0.59,,-2.88,,2002
2002-12-22,0,,-1.49,,-0.32,,-2.40,,2002
2002-12-21,0.635,,-1.05,,0.08,,-2.99,,2002
2002-12-20,2.54,,-0.04,,2.37,,-2.19,,2002
2002-12-19,10.4013,,6.97,,10.49,,0.77,,2002
2002-12-18,20.066,,5.24,,9.87,,-0.08,,2002
2002-12-17,0,,-2.72,,1.03,,-7.07,,2002
2002-12-16,0,,-4.70,,-1.27,,-8.13,,2002
2002-12-15,0,,1.08,,4.83,,-1.82,,2002
2002-12-14,0,,0.87,,2.37,,-1.65,,2002
2002-12-13,0,,0.38,,1.91,,-0.45,,2002
2002-12-12,0,,-0.55,,4.60,,-5.39,,2002
2002-12-11,0,,-1.26,,10.47,,-7.36,,2002
2002-12-10,0,,-1.95,,6.41,,-7.02,,2002
2002-12-09,0,,-9.09,,-2.48,,-17.57,,2002
2002-12-08,0,,-4.24,,1.12,,-13.35,,2002
2002-12-07,0,,-0.86,,4.24,,-4.13,,2002
2002-12-06,0,,-5.85,,-3.32,,-8.69,,2002
